id,text
0200.jpeg,Technology
0200.jpeg,Participation
0200.jpeg,Certificate
0200.jpeg,oF
0200.jpeg,Sridhar
0200.jpeg,S
0200.jpeg,Menon
0200.jpeg,has
0200.jpeg,participated
0200.jpeg,in
0200.jpeg,National
0200.jpeg,Level
0200.jpeg,Poster
0200.jpeg,cum
0200.jpeg,Project
0200.jpeg,Competition
0200.jpeg,“KJSIT-IET-INTECH
0200.jpeg,2K23”
0200.jpeg,organized
0200.jpeg,by
0200.jpeg,K
0200.jpeg,J
0200.jpeg,Somaiya
0200.jpeg,Institute
0200.jpeg,of
0200.jpeg,"Technology,"
0200.jpeg,"Sion,"
0200.jpeg,Mumbai
0200.jpeg,in
0200.jpeg,association
0200.jpeg,with
0200.jpeg,The
0200.jpeg,Institution
0200.jpeg,of
0200.jpeg,Engineering
0200.jpeg,and
0200.jpeg,"Technology,"
0200.jpeg,Mumbai
0200.jpeg,Local
0200.jpeg,Network
0200.jpeg, 
0200.jpeg,on
0200.jpeg,March
0200.jpeg,"25,"
0200.jpeg,2023
0200.jpeg,pee
0200.jpeg,Mr.
0200.jpeg,Vikrant
0200.jpeg,Sankhe
0200.jpeg,Dr.
0200.jpeg,Sunita
0200.jpeg,Patil
0200.jpeg,Dr.
0200.jpeg,Suresh
0200.jpeg,Ukarande
0200.jpeg,"Chairman,"
0200.jpeg,IET
0200.jpeg,Mumbai
0200.jpeg,LN
0200.jpeg,Vice
0200.jpeg,"Principal,"
0200.jpeg,KJSIEIT
0200.jpeg,"Principal,"
0200.jpeg,KJSIEIT
0200.jpeg, 
0201.jpeg,SN
0201.jpeg,WHEN
0201.jpeg,VLA
0201.jpeg,OE
0201.jpeg,EE
0201.jpeg,ie
0201.jpeg,Tay
0201.jpeg,J
0201.jpeg,||
0201.jpeg,A
0201.jpeg,aes
0201.jpeg,<3
0201.jpeg,‘
0201.jpeg, 
0201.jpeg,   
0201.jpeg,""";"
0201.jpeg,Certificate
0201.jpeg,of
0201.jpeg,Participation
0201.jpeg,ro
0201.jpeg,«
0201.jpeg,This
0201.jpeg,is
0201.jpeg,to
0201.jpeg,Certify
0201.jpeg,that
0201.jpeg,Bro/sis.
0201.jpeg,fas
0201.jpeg,participated
0201.jpeg,in
0201.jpeg,the
0201.jpeg,   
0201.jpeg,year
0201.jpeg,2003.
0201.jpeg,-
0201.jpeg,2003
0201.jpeg, 
0202.jpeg,Certificate
0202.jpeg,of
0202.jpeg,Participation
0202.jpeg,Presented
0202.jpeg,to
0202.jpeg,(Siddhanth
0202.jpeg,Shah
0202.jpeg,for
0202.jpeg,successfully
0202.jpeg,completing
0202.jpeg,a
0202.jpeg,one-month
0202.jpeg,internship
0202.jpeg,program
0202.jpeg,on
0202.jpeg,"Azure,"
0202.jpeg,Java
0202.jpeg,and
0202.jpeg,Web
0202.jpeg,Development
0202.jpeg,prom
0202.jpeg,December
0202.jpeg,2022
0202.jpeg,to
0202.jpeg,January
0202.jpeg,2023
0202.jpeg,Organized
0202.jpeg,bay
0202.jpeg,Department
0202.jpeg,of
0202.jpeg,Computer
0202.jpeg,Engineering
0202.jpeg,In
0202.jpeg,Association
0202.jpeg,with
0202.jpeg,Claidroid
0202.jpeg,Technologies
0202.jpeg,Pvt.
0202.jpeg,"Ltd.,"
0202.jpeg,The
0202.jpeg,Institution
0202.jpeg,of
0202.jpeg,Engineering
0202.jpeg,and
0202.jpeg,Technology
0202.jpeg,(IET)
0202.jpeg,&
0202.jpeg,Industry
0202.jpeg,Institute
0202.jpeg,Interaction
0202.jpeg,Cell
0202.jpeg,of
0202.jpeg,"KJSIT,"
0202.jpeg,Mumbai
0202.jpeg,e
0202.jpeg,=
0202.jpeg,Vinay
0202.jpeg,Sawarkar
0202.jpeg,GE©
0202.jpeg,Claidroid
0202.jpeg,Technologies
0202.jpeg,Pvt
0202.jpeg,Ltd
0202.jpeg,CTPL/Internship/Comp/0120231587
0202.jpeg, 
0203.jpeg,Ors
0203.jpeg,SOMAIYA
0203.jpeg,|
0203.jpeg,=
0203.jpeg,T
0203.jpeg,The
0203.jpeg,Institution
0203.jpeg,of
0203.jpeg,s
0203.jpeg,VIDYAVIHAR
0203.jpeg,Engineering
0203.jpeg,and
0203.jpeg,Technology
0203.jpeg,“ye
0203.jpeg,iS
0203.jpeg,K
0203.jpeg,J
0203.jpeg,Somaiya
0203.jpeg,Institute
0203.jpeg,of
0203.jpeg,Technology
0203.jpeg,Participation
0203.jpeg,Certificate
0203.jpeg,oF
0203.jpeg,Yash
0203.jpeg,Chauhan
0203.jpeg,has
0203.jpeg,participated
0203.jpeg,in
0203.jpeg,National
0203.jpeg,Level
0203.jpeg,Poster
0203.jpeg,cum
0203.jpeg,Project
0203.jpeg,Competition
0203.jpeg,“KJSIT-IET-INTECH
0203.jpeg,2K23”
0203.jpeg,organized
0203.jpeg,by
0203.jpeg,K
0203.jpeg,J
0203.jpeg,Somaiya
0203.jpeg,Institute
0203.jpeg,of
0203.jpeg,"Technology,"
0203.jpeg,"Sion,"
0203.jpeg,Mumbai
0203.jpeg,in
0203.jpeg,association
0203.jpeg,with
0203.jpeg,The
0203.jpeg,Institution
0203.jpeg,of
0203.jpeg,Engineering
0203.jpeg,and
0203.jpeg,"Technology,"
0203.jpeg,Mumbai
0203.jpeg,Local
0203.jpeg,Network
0203.jpeg, 
0203.jpeg,on
0203.jpeg,March
0203.jpeg,"25,"
0203.jpeg,2023
0203.jpeg,pee
0203.jpeg,Mr.
0203.jpeg,Vikrant
0203.jpeg,Sankhe
0203.jpeg,Dr.
0203.jpeg,Sunita
0203.jpeg,Patil
0203.jpeg,Dr.
0203.jpeg,Suresh
0203.jpeg,Ukarande
0203.jpeg,"Chairman,"
0203.jpeg,IET
0203.jpeg,Mumbai
0203.jpeg,LN
0203.jpeg,Vice
0203.jpeg,"Principal,"
0203.jpeg,KJSIEIT
0203.jpeg,"Principal,"
0203.jpeg,KJSIEIT
0203.jpeg, 
0204.jpeg,Certificate
0204.jpeg,of
0204.jpeg,Participation
0204.jpeg,Presented
0204.jpeg,to
0204.jpeg,Yash
0204.jpeg,Kemlesh
0204.jpeg,ae
0204.jpeg,aa
0204.jpeg,"Dubey,"
0204.jpeg,successfully
0204.jpeg,completing
0204.jpeg,a
0204.jpeg,one
0204.jpeg,internship
0204.jpeg,program
0204.jpeg,on
0204.jpeg,"Azure,"
0204.jpeg,Java
0204.jpeg,and
0204.jpeg,Web
0204.jpeg,Development
0204.jpeg,prom
0204.jpeg,December
0204.jpeg,2022
0204.jpeg,to
0204.jpeg,January
0204.jpeg,2023
0204.jpeg,Organized
0204.jpeg,bay
0204.jpeg,Department
0204.jpeg,of
0204.jpeg,Computer
0204.jpeg,Engineering
0204.jpeg,In
0204.jpeg,Association
0204.jpeg,with
0204.jpeg,Claidroid
0204.jpeg,Technologies
0204.jpeg,Pvt.
0204.jpeg,"Ltd.,"
0204.jpeg,The
0204.jpeg,Institution
0204.jpeg,of
0204.jpeg,Engineering
0204.jpeg,and
0204.jpeg,Technology
0204.jpeg,(IET)
0204.jpeg,&
0204.jpeg,Industry
0204.jpeg,Institute
0204.jpeg,Interaction
0204.jpeg,Cell
0204.jpeg,(I1IC)
0204.jpeg,of
0204.jpeg,"KJSIT,"
0204.jpeg,Mumbai
0204.jpeg,Vinay
0204.jpeg,Vinay
0204.jpeg,Sawarkar
0204.jpeg,GE©
0204.jpeg,Claidroid
0204.jpeg,Technologies
0204.jpeg,Pvt
0204.jpeg,Ltd
0204.jpeg,CTPL/Internship/Comp/0120231580
0204.jpeg, 
0205.jpeg,Certificate
0205.jpeg,no:
0205.jpeg,U
0205.jpeg,a
0205.jpeg,eC
0205.jpeg,my
0205.jpeg,Certificate
0205.jpeg,url:
0205.jpeg,ude.my/UC-84H9ebd-3aff-4e20-b6b9-8889d4da5574
0205.jpeg,Reference
0205.jpeg,Number:
0205.jpeg,0004
0205.jpeg,CERTIFICATE
0205.jpeg,OF
0205.jpeg,COMPLETION
0205.jpeg,Python
0205.jpeg,:
0205.jpeg,Master
0205.jpeg,Programming
0205.jpeg,and
0205.jpeg,Development
0205.jpeg,with
0205.jpeg,15
0205.jpeg,Projects
0205.jpeg,Instructors
0205.jpeg,Dev
0205.jpeg,Nirwal
0205.jpeg,Taaha
0205.jpeg,Multani
0205.jpeg,Date
0205.jpeg,April
0205.jpeg,Length
0205.jpeg,32
0205.jpeg,total
0205.jpeg,hours
0206.jpeg,he
0206.jpeg,Certificate
0206.jpeg,of
0206.jpeg,Appreciation
0206.jpeg,This
0206.jpeg,is
0206.jpeg,presented
0206.jpeg,to
0206.jpeg,Ananya
0206.jpeg,Srivastava
0206.jpeg,for
0206.jpeg,being
0206.jpeg,a
0206.jpeg,co-author
0206.jpeg,of
0206.jpeg,the
0206.jpeg,anthology
0206.jpeg,"""Waves"
0206.jpeg,of
0206.jpeg,Resonance
0206.jpeg,"Volume-I"""
0206.jpeg,published
0206.jpeg,by
0206.jpeg,"""The"
0206.jpeg,"wordings"""
0206.jpeg,.
0206.jpeg,ASHUTOSH
0206.jpeg,KUMAR
0206.jpeg,FOUNDER
0206.jpeg,&
0206.jpeg,CEO
0206.jpeg,THE
0206.jpeg,WORDINGS
0207.jpeg,Ors
0207.jpeg,SOMAIYA
0207.jpeg,|
0207.jpeg,=
0207.jpeg,T
0207.jpeg,The
0207.jpeg,Institution
0207.jpeg,of
0207.jpeg,s
0207.jpeg,VIDYAVIHAR
0207.jpeg,Engineering
0207.jpeg,and
0207.jpeg,Technology
0207.jpeg,“ye
0207.jpeg,iS
0207.jpeg,K
0207.jpeg,J
0207.jpeg,Somaiya
0207.jpeg,Institute
0207.jpeg,of
0207.jpeg,Technology
0207.jpeg,Participation
0207.jpeg,Certificate
0207.jpeg,oF
0207.jpeg,Jash
0207.jpeg,J.
0207.jpeg,Joshi
0207.jpeg,has
0207.jpeg,participated
0207.jpeg,in
0207.jpeg,National
0207.jpeg,Level
0207.jpeg,Poster
0207.jpeg,cum
0207.jpeg,Project
0207.jpeg,Competition
0207.jpeg,“KJSIT-IET-INTECH
0207.jpeg,2K23”
0207.jpeg,organized
0207.jpeg,by
0207.jpeg,K
0207.jpeg,J
0207.jpeg,Somaiya
0207.jpeg,Institute
0207.jpeg,of
0207.jpeg,"Technology,"
0207.jpeg,"Sion,"
0207.jpeg,Mumbai
0207.jpeg,in
0207.jpeg,association
0207.jpeg,with
0207.jpeg,The
0207.jpeg,Institution
0207.jpeg,of
0207.jpeg,Engineering
0207.jpeg,and
0207.jpeg,"Technology,"
0207.jpeg,Mumbai
0207.jpeg,Local
0207.jpeg,Network
0207.jpeg, 
0207.jpeg,on
0207.jpeg,March
0207.jpeg,"25,"
0207.jpeg,2023
0207.jpeg,pee
0207.jpeg,Mr.
0207.jpeg,Vikrant
0207.jpeg,Sankhe
0207.jpeg,Dr.
0207.jpeg,Sunita
0207.jpeg,Patil
0207.jpeg,Dr.
0207.jpeg,Suresh
0207.jpeg,Ukarande
0207.jpeg,"Chairman,"
0207.jpeg,IET
0207.jpeg,Mumbai
0207.jpeg,LN
0207.jpeg,Vice
0207.jpeg,"Principal,"
0207.jpeg,KJSIEIT
0207.jpeg,"Principal,"
0207.jpeg,KJSIEIT
0207.jpeg, 
0208.jpeg,at
0208.jpeg,Be
0208.jpeg,‘Partnering
0208.jpeg,Success
0208.jpeg,Certificate#:
0208.jpeg,KI
0208.jpeg,CERTIFICATE
0208.jpeg,of
0208.jpeg,Internship
0208.jpeg,This
0208.jpeg,Certificate
0208.jpeg,is
0208.jpeg,Presented
0208.jpeg,to
0208.jpeg,dash
0208.jpeg,Jayesh
0208.jpeg,Joshi
0208.jpeg,In
0208.jpeg,appreciation
0208.jpeg,of
0208.jpeg,his/her
0208.jpeg,effort
0208.jpeg,during
0208.jpeg,the
0208.jpeg,Internship
0208.jpeg,on
0208.jpeg, 
0208.jpeg,Python
0208.jpeg,Programming
0208.jpeg,With
0208.jpeg,Project
0208.jpeg,Design
0208.jpeg,The
0208.jpeg,tasks
0208.jpeg,were
0208.jpeg,given
0208.jpeg,and
0208.jpeg,completed
0208.jpeg,between
0208.jpeg,95-01-2023
0208.jpeg,ang
0208.jpeg,The
0208.jpeg,tasks
0208.jpeg,needed
0208.jpeg,approximately
0208.jpeg,of
0208.jpeg,work
0208.jpeg,and
0208.jpeg,were
0208.jpeg,completed
0208.jpeg,within
0208.jpeg,the
0208.jpeg,deadlines.
0208.jpeg,We
0208.jpeg,are
0208.jpeg,completely
0208.jpeg,satisfied
0208.jpeg,with
0208.jpeg,the
0208.jpeg,work
0208.jpeg,done.
0208.jpeg,Apr
0208.jpeg,"05,"
0208.jpeg,2023
0208.jpeg,we
0208.jpeg,XxX
0208.jpeg,Cyberace
0208.jpeg,Infovision
0208.jpeg,Pvt.
0208.jpeg,Ltd.
0208.jpeg,(
0208.jpeg,Co-Founder)
0208.jpeg, 
0209.jpeg,SOMA
0209.jpeg,YA
0209.jpeg,K
0209.jpeg,J
0209.jpeg,Son
0209.jpeg,ation
0209.jpeg,Technology
0209.jpeg,Certificate
0209.jpeg,of
0209.jpeg,This
0209.jpeg,is
0209.jpeg,to
0209.jpeg,certify
0209.jpeg,that
0209.jpeg,Mr.
0209.jpeg,Him
0209.jpeg,of
0209.jpeg,comps
0209.jpeg,from
0209.jpeg,has
0209.jpeg,been
0209.jpeg,awarded
0209.jpeg,place
0209.jpeg,in
0209.jpeg,the
0209.jpeg,inter/iptra
0209.jpeg,Collegiate
0209.jpeg,__
0209.jpeg,ance
0209.jpeg,tournament
0209.jpeg,in
0209.jpeg,the
0209.jpeg,Cultural
0209.jpeg,"festival,"
0209.jpeg,SURGE
0209.jpeg,2022.
0209.jpeg,7
0209.jpeg,Dr.
0209.jpeg,Sandhya
0209.jpeg,Kadam
0209.jpeg,Prof.
0209.jpeg,Uday
0209.jpeg,Rote
0209.jpeg,Dr.
0209.jpeg,Sunita
0209.jpeg,Patil
0209.jpeg,Dr.
0209.jpeg,Suresh
0209.jpeg,Ukarande
0209.jpeg,Cultural
0209.jpeg,Co-ordinator
0209.jpeg,Convenor
0209.jpeg,Vice
0209.jpeg,Principal
0209.jpeg,Principal
0209.jpeg, 
021.jpeg,Certificate
021.jpeg,of
021.jpeg,Participation
021.jpeg,Presented
021.jpeg,to
021.jpeg,Deep
021.jpeg,a
021.jpeg,for
021.jpeg,successfully
021.jpeg,completing
021.jpeg,a
021.jpeg,one-month
021.jpeg,internship
021.jpeg,program
021.jpeg,on
021.jpeg,"Azure,"
021.jpeg,Java
021.jpeg,and
021.jpeg,Web
021.jpeg,Development
021.jpeg,from
021.jpeg,December
021.jpeg,2022
021.jpeg,to
021.jpeg,January
021.jpeg,2023
021.jpeg,Department
021.jpeg,of
021.jpeg,Computer
021.jpeg,Engineering
021.jpeg,In
021.jpeg,Association
021.jpeg,with
021.jpeg,Claidroid
021.jpeg,Technologies
021.jpeg,Pvt.
021.jpeg,"Ltd.,"
021.jpeg,The
021.jpeg,Institution
021.jpeg,of
021.jpeg,Engineering
021.jpeg,and
021.jpeg,Technology
021.jpeg,(IET)
021.jpeg,&
021.jpeg,Industry
021.jpeg,Institute
021.jpeg,Interaction
021.jpeg,Cell
021.jpeg,of
021.jpeg,"KJSIT,"
021.jpeg,Mumbai
021.jpeg,@®
021.jpeg,©
021.jpeg,Vinay
021.jpeg,Sawarkar
021.jpeg,CEO)
021.jpeg,Claidroid
021.jpeg,Technologies
021.jpeg,Pvt
021.jpeg,Ltd
021.jpeg,CTPL/Internship/Comp/0120231581
021.jpeg, 
0210.jpeg,LAT
0210.jpeg,Sy
0210.jpeg,K
0210.jpeg,J
0210.jpeg,Somaiya
0210.jpeg,Institute
0210.jpeg,of
0210.jpeg,Engineering
0210.jpeg,and
0210.jpeg,Information
0210.jpeg,Technology
0210.jpeg,Certificate
0210.jpeg,of
0210.jpeg,Excellence
0210.jpeg, 
0210.jpeg,This
0210.jpeg,is
0210.jpeg,to
0210.jpeg,certify
0210.jpeg,that
0210.jpeg,Mr./Ms.
0210.jpeg,/
0210.jpeg,of
0210.jpeg,from
0210.jpeg,I
0210.jpeg,4
0210.jpeg,has
0210.jpeg,been
0210.jpeg,awarded
0210.jpeg,_*
0210.jpeg,_
0210.jpeg,pl
0210.jpeg,‘in
0210.jpeg,the
0210.jpeg,intra
0210.jpeg,collegiate
0210.jpeg,Bo
0210.jpeg,(Boys)
0210.jpeg,_
0210.jpeg,tournament
0210.jpeg,in
0210.jpeg,the
0210.jpeg,Sports
0210.jpeg,"festival,"
0210.jpeg,SCORE
0210.jpeg,2022
0210.jpeg, 
0210.jpeg,Prof.
0210.jpeg,Sanjiv
0210.jpeg,Badhe
0210.jpeg,Prof.
0210.jpeg,Uday
0210.jpeg,Rote
0210.jpeg,Dr.
0210.jpeg,Sunita
0210.jpeg,Patil
0210.jpeg,sh
0210.jpeg,Ukarande
0210.jpeg,Sports
0210.jpeg,Co-ordinator
0210.jpeg,Convenor
0210.jpeg,Vice
0210.jpeg,Principa
0210.jpeg,ipal
0211.jpeg, 
0211.jpeg, 
0211.jpeg, 
0211.jpeg,AS
0211.jpeg,A
0211.jpeg,O
0211.jpeg,O
0211.jpeg,Y)
0211.jpeg,.¢
0211.jpeg,|
0211.jpeg,»
0211.jpeg,:
0211.jpeg,=
0211.jpeg,J
0211.jpeg,-
0211.jpeg,=X?
0211.jpeg,\
0211.jpeg,4
0211.jpeg,Oo
0211.jpeg,‘
0211.jpeg,CD
0211.jpeg,7
0211.jpeg,=
0211.jpeg,pm)
0211.jpeg,——
0211.jpeg,ar
0211.jpeg,>
0211.jpeg,om
0211.jpeg,.
0211.jpeg,Wg
0211.jpeg,+
0211.jpeg,—
0211.jpeg,—
0211.jpeg,ee
0211.jpeg,if
0211.jpeg,&
0211.jpeg,~
0211.jpeg,j
0211.jpeg,=
0211.jpeg, 
0212.jpeg,AWS
0212.jpeg,academy
0212.jpeg,Vatsal
0212.jpeg,Gandhi
0212.jpeg,Certificate
0212.jpeg,of
0212.jpeg,Completion
0212.jpeg,for
0212.jpeg,AWS
0212.jpeg,Academy
0212.jpeg,Graduate
0212.jpeg,-
0212.jpeg,AWS
0212.jpeg,Academy
0212.jpeg,Introduction
0212.jpeg,to
0212.jpeg,Cloud
0212.jpeg,Semester
0212.jpeg,1
0212.jpeg,Course
0212.jpeg,hours
0212.jpeg,completed
0212.jpeg,60
0212.jpeg,hours
0212.jpeg,Issued
0212.jpeg,on
0212.jpeg,04/12/2023
0212.jpeg,https://www.credly.com/go/GG6WFVQL
0213.jpeg, 
0213.jpeg, 
0213.jpeg, 
0213.jpeg,COURSE
0213.jpeg,O09
0213.jpeg,e
0213.jpeg,CERTIFICATE
0213.jpeg,Vatsal
0213.jpeg,has
0213.jpeg,successfully
0213.jpeg,completed
0213.jpeg,Dec
0213.jpeg,"25,"
0213.jpeg,2022
0213.jpeg,Foundations:
0213.jpeg,"Data,"
0213.jpeg,"Data,"
0213.jpeg,Everywhere
0213.jpeg,an
0213.jpeg,online
0213.jpeg,non-credit
0213.jpeg,course
0213.jpeg,authorized
0213.jpeg,by
0213.jpeg,Google
0213.jpeg,and
0213.jpeg,offered
0213.jpeg,through
0213.jpeg,Coursera
0213.jpeg, 
0213.jpeg, 
0213.jpeg, 
0213.jpeg, 
0213.jpeg, 
0213.jpeg, 
0213.jpeg,Nan
0213.jpeg,obo
0213.jpeg,Berna
0213.jpeg,Sy
0213.jpeg,AmandaBrophy
0213.jpeg,Global
0213.jpeg,Director
0213.jpeg,of
0213.jpeg,Google
0213.jpeg,Career
0213.jpeg,Certificates
0213.jpeg,Verify
0213.jpeg,at:
0213.jpeg,https://coursera.org/verify/Z4X9Z4YWNUQD
0213.jpeg,Coursera
0213.jpeg,has
0213.jpeg,confirmed
0213.jpeg,the
0213.jpeg,identity
0213.jpeg,of
0213.jpeg,this
0213.jpeg,individual
0213.jpeg,and
0213.jpeg,their
0213.jpeg, 
0213.jpeg,participation
0213.jpeg,in
0213.jpeg,the
0213.jpeg,course.
0213.jpeg, 
0213.jpeg, 
0213.jpeg, 
0213.jpeg, 
0214.jpeg,SOMATYA
0214.jpeg,Q
0214.jpeg,sVIDYAVIHAR
0214.jpeg,"""ha"
0214.jpeg,5
0214.jpeg, 
0214.jpeg,K
0214.jpeg,J
0214.jpeg,Somaiya
0214.jpeg,Institute
0214.jpeg,of
0214.jpeg,Engineering
0214.jpeg,&
0214.jpeg,Information
0214.jpeg,Technology
0214.jpeg,An
0214.jpeg,Autonomous
0214.jpeg,Institute
0214.jpeg,permanently
0214.jpeg,affiliated
0214.jpeg,to
0214.jpeg,University
0214.jpeg,of
0214.jpeg,Mumbai.
0214.jpeg,Aniversity
0214.jpeg,of
0214.jpeg,Mumbai
0214.jpeg,Organizes
0214.jpeg,"5"""
0214.jpeg,IEEE-International
0214.jpeg,Conference
0214.jpeg,on
0214.jpeg,Advances
0214.jpeg,in
0214.jpeg,Science
0214.jpeg,and
0214.jpeg,Technology
0214.jpeg,(ICAST)-2022
0214.jpeg,CERTIFICATE
0214.jpeg,This
0214.jpeg,is
0214.jpeg,to
0214.jpeg,certify
0214.jpeg,that
0214.jpeg, 
0214.jpeg,Vedant
0214.jpeg,Mishra
0214.jpeg,has
0214.jpeg,participated/presented
0214.jpeg,a
0214.jpeg,paper
0214.jpeg,titled
0214.jpeg, 
0214.jpeg,An
0214.jpeg,Approach
0214.jpeg,to
0214.jpeg,Travel
0214.jpeg,Recommendation
0214.jpeg,and
0214.jpeg,Route
0214.jpeg,Optimizer
0214.jpeg,using
0214.jpeg,Al
0214.jpeg,Published
0214.jpeg,at
0214.jpeg,IEEE
0214.jpeg,Xplore
0214.jpeg,on
0214.jpeg,“5”
0214.jpeg,IEEE
0214.jpeg,International
0214.jpeg,-
0214.jpeg,>
0214.jpeg,on
0214.jpeg,Advances
0214.jpeg,in
0214.jpeg,Science
0214.jpeg,and
0214.jpeg,Technology
0214.jpeg,(ICAST)-2022”
0214.jpeg,organized
0214.jpeg,by
0214.jpeg,K
0214.jpeg,J
0214.jpeg,Somaiya
0214.jpeg,Institute
0214.jpeg,of
0214.jpeg,Eu...
0214.jpeg,and
0214.jpeg,Information
0214.jpeg,Technology
0214.jpeg,(KjSIEIT)
0214.jpeg,","
0214.jpeg,"Sion,"
0214.jpeg,Mumbai-22
0214.jpeg,in
0214.jpeg,association
0214.jpeg,with
0214.jpeg,University
0214.jpeg,of
0214.jpeg,i’.
0214.jpeg,and
0214.jpeg,technically
0214.jpeg,co-sponsored
0214.jpeg,by
0214.jpeg,IEEE
0214.jpeg,Bombay
0214.jpeg,Section
0214.jpeg,on
0214.jpeg,2™
0214.jpeg,and
0214.jpeg,"3"""
0214.jpeg,of
0214.jpeg,"December,"
0214.jpeg,2022.
0214.jpeg,AA
0214.jpeg,Dr.
0214.jpeg,Sunita
0214.jpeg,R.
0214.jpeg,Patil
0214.jpeg,Dr.
0214.jpeg,Suresh
0214.jpeg,K.
0214.jpeg,Ukarande
0214.jpeg,Convenor-ICAST
0214.jpeg,2022
0214.jpeg,Chairperson-ICAST
0214.jpeg,2022
0214.jpeg,Vice
0214.jpeg,"Principal,"
0214.jpeg,KJSIEIT
0214.jpeg,"Principal,"
0214.jpeg,KJSIEIT
0214.jpeg, 
0215.jpeg,Certificate
0215.jpeg,of
0215.jpeg,Participation
0215.jpeg,This
0215.jpeg,is
0215.jpeg,to
0215.jpeg,certify
0215.jpeg,that
0215.jpeg,Viren
0215.jpeg,Joshi
0215.jpeg,of
0215.jpeg,K.
0215.jpeg,J.
0215.jpeg,Somaiya
0215.jpeg,Institute
0215.jpeg,of
0215.jpeg,Engineering
0215.jpeg,and
0215.jpeg,Information
0215.jpeg,Technology
0215.jpeg,"(KJSIEIT),"
0215.jpeg,Mumbai
0215.jpeg,as
0215.jpeg,Team
0215.jpeg,594092-
0215.jpeg,UK5RL348
0215.jpeg,has
0215.jpeg,participated
0215.jpeg,in
0215.jpeg,the
0215.jpeg,The
0215.jpeg,Tri-NIT
0215.jpeg,Hackathon
0215.jpeg,organised
0215.jpeg,by
0215.jpeg,National
0215.jpeg,Institute
0215.jpeg,of
0215.jpeg,Technology
0215.jpeg,"(NIT),"
0215.jpeg,Trichy
0215.jpeg, 
0216.jpeg, 
0216.jpeg, 
0216.jpeg,CERTIFICATE
0216.jpeg,OF
0216.jpeg,ACHIEVEMENT
0216.jpeg,THIS.
0216.jpeg,IS
0216.jpeg,TO
0216.jpeg,CERTIFY
0216.jpeg,THAT
0216.jpeg,Shawn
0216.jpeg,HAS
0216.jpeg,BEEN
0216.jpeg,AWARDED
0216.jpeg,THE
0216.jpeg,2024
0216.jpeg,AROWWAI
0216.jpeg,SCHOLARSHIP
0216.jpeg,FOR
0216.jpeg,GRADUATE
0216.jpeg,STUDENTS.
0216.jpeg, 
0216.jpeg,Reese
0216.jpeg,Miller
0216.jpeg,Murad
0216.jpeg,Naser
0216.jpeg,Chancellor
0216.jpeg,Vice-Chancellor
0216.jpeg, ——_
0216.jpeg,=
0216.jpeg, 
0217.jpeg, 
0217.jpeg,   
0217.jpeg,   
0217.jpeg,  
0217.jpeg,  
0217.jpeg,  
0217.jpeg,   
0217.jpeg,CERTIFICATE
0217.jpeg,Of
0217.jpeg,Completion
0217.jpeg,This
0217.jpeg,certificate
0217.jpeg,is
0217.jpeg,awarded
0217.jpeg,to
0217.jpeg,Loeb
0217.jpeg,For
0217.jpeg,his
0217.jpeg,participation
0217.jpeg,as:
0217.jpeg,PARTICIPANT
0217.jpeg,At
0217.jpeg,the
0217.jpeg,event:
0217.jpeg, 
0217.jpeg,     
0217.jpeg, 
0217.jpeg, 
0217.jpeg, 
0217.jpeg,  
0217.jpeg,  
0217.jpeg, 
0217.jpeg,Public
0217.jpeg,Speaking
0217.jpeg,"Webinar,"
0217.jpeg,which
0217.jpeg,was
0217.jpeg,held
0217.jpeg,on
0217.jpeg,o1
0217.jpeg,April
0217.jpeg,2022
0217.jpeg,"Jakarta,"
0217.jpeg,21
0217.jpeg,April
0217.jpeg,2022
0217.jpeg,Cahaya
0217.jpeg,Dewi
0217.jpeg,The
0217.jpeg,Chief
0217.jpeg,Executive
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg,COURSE
022.jpeg,INIVERSITY
022.jpeg,OF
022.jpeg,CALIFORNIA
022.jpeg,(e
022.jpeg,iB
022.jpeg,RTI
022.jpeg,FI
022.jpeg,CATE
022.jpeg,CHU
022.jpeg,06/30/2020
022.jpeg,Priyanshu
022.jpeg,Singh
022.jpeg,has
022.jpeg,successfully
022.jpeg,completed
022.jpeg,C
022.jpeg,for
022.jpeg,Everyone:
022.jpeg,Programming
022.jpeg,Fundamentals
022.jpeg,an
022.jpeg,online
022.jpeg,non-credit
022.jpeg,course
022.jpeg,authorized
022.jpeg,by
022.jpeg,University
022.jpeg,of
022.jpeg,"California,"
022.jpeg,Santa
022.jpeg,Cruz
022.jpeg,and
022.jpeg,offered
022.jpeg,through
022.jpeg,Coursera
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg, 
022.jpeg,dhe
022.jpeg,Professor
022.jpeg,Ira
022.jpeg,"Pohl,"
022.jpeg,PhD
022.jpeg,Baskin
022.jpeg,School
022.jpeg,of
022.jpeg,Engineering
022.jpeg,University
022.jpeg,of
022.jpeg,"California,"
022.jpeg,Santa
022.jpeg,Cruz
022.jpeg,Verify
022.jpeg,at
022.jpeg,coursera.org/verify
022.jpeg,/697C8LTZZ2UZ
022.jpeg,Coursera
022.jpeg,has
022.jpeg,confirmed
