id,text,tag
0209.jpeg,SURGE,I-COI
0209.jpeg,2022,I-COI
0209.jpeg,7,O
0209.jpeg,Dr.,B-NCER
0209.jpeg,Sandhya,I-NCER
0209.jpeg,Kadam,I-NCER
0209.jpeg,Prof.,I-NCER
0209.jpeg,Uday,I-NCER
0209.jpeg,Rote,I-NCER
0209.jpeg,Dr.,I-NCER
0209.jpeg,Sunita,I-NCER
0209.jpeg,Patil,I-NCER
0209.jpeg,Dr.,I-NCER
0209.jpeg,Suresh,I-NCER
0209.jpeg,Ukarande,I-NCER
0209.jpeg,Cultural,I-NCER
0209.jpeg,Co-ordinator,I-NCER
0209.jpeg,Convenor,I-NCER
0209.jpeg,Vice,I-NCER
0209.jpeg,Principal,I-NCER
0209.jpeg,Principal,I-NCER
0209.jpeg,,O
021.jpeg,Certificate,B-TYP
021.jpeg,of,I-TYP
021.jpeg,Participation,I-TYP
021.jpeg,Presented,B-DES
021.jpeg,to,I-DES
021.jpeg,Deep,B-STU
021.jpeg,a,B-DES
021.jpeg,for,I-DES
021.jpeg,successfully,I-DES
021.jpeg,completing,I-DES
021.jpeg,a,I-DES
021.jpeg,one-month,I-DES
021.jpeg,internship,I-DES
021.jpeg,program,I-DES
021.jpeg,on,I-DES
021.jpeg,"Azure,",I-DES
021.jpeg,Java,I-DES
021.jpeg,and,I-DES
021.jpeg,Web,I-DES
021.jpeg,Development,I-DES
021.jpeg,from,I-DES
021.jpeg,December,B-DAT
021.jpeg,2022,I-DAT
021.jpeg,to,I-DAT
021.jpeg,January,I-DAT
021.jpeg,2023,I-DAT
021.jpeg,Department,B-DES
021.jpeg,of,I-DES
021.jpeg,Computer,I-DES
021.jpeg,Engineering,I-DES
021.jpeg,In,I-DES
021.jpeg,Association,I-DES
021.jpeg,with,I-DES
021.jpeg,Claidroid,B-COI
021.jpeg,Technologies,I-COI
021.jpeg,Pvt.,I-COI
021.jpeg,"Ltd.,",I-COI
021.jpeg,The,I-COI
021.jpeg,Institution,I-COI
021.jpeg,of,I-COI
021.jpeg,Engineering,I-COI
021.jpeg,and,I-COI
021.jpeg,Technology,I-COI
021.jpeg,(IET),I-COI
021.jpeg,&,I-COI
021.jpeg,Industry,I-COI
021.jpeg,Institute,I-COI
021.jpeg,Interaction,I-COI
021.jpeg,Cell,I-COI
021.jpeg,of,I-COI
021.jpeg,"KJSIT,",I-COI
021.jpeg,Mumbai,I-COI
021.jpeg,@®,B-DES
021.jpeg,©,I-DES
021.jpeg,Vinay,B-NCER
021.jpeg,Sawarkar,I-NCER
021.jpeg,CEO),I-NCER
021.jpeg,Claidroid,I-NCER
021.jpeg,Technologies,I-NCER
021.jpeg,Pvt,I-NCER
021.jpeg,Ltd,I-NCER
021.jpeg,CTPL/Internship/Comp/0120231581,B-DES
021.jpeg,,O
0210.jpeg,LAT,B-DES
0210.jpeg,Sy,I-DES
0210.jpeg,K,B-COI
0210.jpeg,J,I-COI
0210.jpeg,Somaiya,I-COI
0210.jpeg,Institute,I-COI
0210.jpeg,of,I-COI
0210.jpeg,Engineering,I-COI
0210.jpeg,and,I-COI
0210.jpeg,Information,I-COI
0210.jpeg,Technology,I-COI
0210.jpeg,Certificate,B-TYP
0210.jpeg,of,I-TYP
0210.jpeg,Excellence,I-TYP
0210.jpeg,,O
0210.jpeg,This,B-DES
0210.jpeg,is,I-DES
0210.jpeg,to,I-DES
0210.jpeg,certify,I-DES
0210.jpeg,that,I-DES
0210.jpeg,Mr./Ms.,B-STU
0210.jpeg,/,I-STU
0210.jpeg,of,B-DES
0210.jpeg,from,I-DES
0210.jpeg,I,I-DES
0210.jpeg,4,I-DES
0210.jpeg,has,I-DES
0210.jpeg,been,I-DES
0210.jpeg,awarded,I-DES
0210.jpeg,_*,I-DES
0210.jpeg,_,I-DES
0210.jpeg,pl,I-DES
0210.jpeg,‘in,I-DES
0210.jpeg,the,I-DES
0210.jpeg,intra,I-DES
0210.jpeg,collegiate,I-DES
0210.jpeg,Bo,I-DES
0210.jpeg,(Boys),I-DES
0210.jpeg,_,I-DES
0210.jpeg,tournament,I-DES
0210.jpeg,in,I-DES
0210.jpeg,the,I-DES
0210.jpeg,Sports,B-COI
0210.jpeg,"festival,",I-COI
0210.jpeg,SCORE,I-COI
0210.jpeg,2022,I-COI
0210.jpeg,,O
0210.jpeg,Prof.,B-NCER
0210.jpeg,Sanjiv,I-NCER
0210.jpeg,Badhe,I-NCER
0210.jpeg,Prof.,I-NCER
0210.jpeg,Uday,I-NCER
0210.jpeg,Rote,I-NCER
0210.jpeg,Dr.,I-NCER
0210.jpeg,Sunita,I-NCER
0210.jpeg,Patil,I-NCER
0210.jpeg,sh,I-NCER
0210.jpeg,Ukarande,I-NCER
0210.jpeg,Sports,I-NCER
0210.jpeg,Co-ordinator,I-NCER
0210.jpeg,Convenor,I-NCER
0210.jpeg,Vice,I-NCER
0210.jpeg,Principa,I-NCER
0210.jpeg,ipal,I-NCER
0211.jpeg,,O
0211.jpeg,,O
0211.jpeg,,O
0211.jpeg,AS,B-DES
0211.jpeg,A,I-DES
0211.jpeg,O,I-DES
0211.jpeg,O,I-DES
0211.jpeg,Y),I-DES
0211.jpeg,.¢,I-DES
0211.jpeg,|,I-DES
0211.jpeg,»,I-DES
0211.jpeg,:,I-DES
0211.jpeg,#ERROR!,O
0211.jpeg,J,O
0211.jpeg,-,O
0211.jpeg,#NAME?,O
0211.jpeg,\,O
0211.jpeg,4,O
0211.jpeg,Oo,O
0211.jpeg,‘,O
0211.jpeg,CD,O
0211.jpeg,7,O
0211.jpeg,#ERROR!,O
0211.jpeg,pm),O
0211.jpeg,——,O
0211.jpeg,ar,O
0211.jpeg,>,O
0211.jpeg,om,O
0211.jpeg,.,O
0211.jpeg,Wg,O
0211.jpeg,#ERROR!,O
0211.jpeg,—,O
0211.jpeg,—,O
0211.jpeg,ee,O
0211.jpeg,if,O
0211.jpeg,&,O
0211.jpeg,~,O
0211.jpeg,j,O
0211.jpeg,#ERROR!,O
0211.jpeg,,O
0212.jpeg,AWS,B-COI
0212.jpeg,academy,I-COI
0212.jpeg,Vatsal,B-STU
0212.jpeg,Gandhi,I-STU
0212.jpeg,Certificate,B-TYP
0212.jpeg,of,I-TYP
0212.jpeg,Completion,I-TYP
0212.jpeg,for,B-DES
0212.jpeg,AWS,I-DES
0212.jpeg,Academy,I-DES
0212.jpeg,Graduate,I-DES
0212.jpeg,-,I-DES
0212.jpeg,AWS,I-DES
0212.jpeg,Academy,I-DES
0212.jpeg,Introduction,I-DES
0212.jpeg,to,I-DES
0212.jpeg,Cloud,I-DES
0212.jpeg,Semester,I-DES
0212.jpeg,1,I-DES
0212.jpeg,Course,I-DES
0212.jpeg,hours,B-DAT
0212.jpeg,completed,I-DAT
0212.jpeg,60,I-DAT
0212.jpeg,hours,I-DAT
0212.jpeg,Issued,I-DAT
0212.jpeg,on,I-DAT
0212.jpeg,########,I-DAT
0212.jpeg,https://www.credly.com/go/GG6WFVQL,B-DES
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,COURSE,B-TYP
0213.jpeg,O09,I-TYP
0213.jpeg,e,I-TYP
0213.jpeg,CERTIFICATE,I-TYP
0213.jpeg,Vatsal,B-STU
0213.jpeg,has,B-DES
0213.jpeg,successfully,I-DES
0213.jpeg,completed,I-DES
0213.jpeg,Dec,B-DAT
0213.jpeg,"25,",I-DAT
0213.jpeg,2022,I-DAT
0213.jpeg,Foundations:,B-DES
0213.jpeg,"Data,",I-DES
0213.jpeg,"Data,",I-DES
0213.jpeg,Everywhere,I-DES
0213.jpeg,an,I-DES
0213.jpeg,online,I-DES
0213.jpeg,non-credit,I-DES
0213.jpeg,course,I-DES
0213.jpeg,authorized,I-DES
0213.jpeg,by,I-DES
0213.jpeg,Google,I-DES
0213.jpeg,and,I-DES
0213.jpeg,offered,I-DES
0213.jpeg,through,I-DES
0213.jpeg,Coursera,B-COI
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,Nan,B-NCER
0213.jpeg,obo,I-NCER
0213.jpeg,Berna,I-NCER
0213.jpeg,Sy,I-NCER
0213.jpeg,AmandaBrophy,I-NCER
0213.jpeg,Global,I-NCER
0213.jpeg,Director,I-NCER
0213.jpeg,of,I-NCER
0213.jpeg,Google,I-NCER
0213.jpeg,Career,I-NCER
0213.jpeg,Certificates,I-NCER
0213.jpeg,Verify,B-DES
0213.jpeg,at:,I-DES
0213.jpeg,https://coursera.org/verify/Z4X9Z4YWNUQD,I-DES
0213.jpeg,Coursera,I-DES
0213.jpeg,has,I-DES
0213.jpeg,confirmed,I-DES
0213.jpeg,the,I-DES
0213.jpeg,identity,I-DES
0213.jpeg,of,I-DES
0213.jpeg,this,I-DES
0213.jpeg,individual,I-DES
0213.jpeg,and,I-DES
0213.jpeg,their,I-DES
0213.jpeg,,O
0213.jpeg,participation,B-DES
0213.jpeg,in,I-DES
0213.jpeg,the,I-DES
0213.jpeg,course.,I-DES
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,,O
0213.jpeg,,O
0214.jpeg,SOMATYA,B-DES
0214.jpeg,Q,I-DES
0214.jpeg,sVIDYAVIHAR,I-DES
0214.jpeg,"""ha",I-DES
0214.jpeg,5,I-DES
0214.jpeg,,O
0214.jpeg,K,B-DES
0214.jpeg,J,I-DES
0214.jpeg,Somaiya,I-DES
0214.jpeg,Institute,I-DES
0214.jpeg,of,I-DES
0214.jpeg,Engineering,I-DES
0214.jpeg,&,I-DES
0214.jpeg,Information,I-DES
0214.jpeg,Technology,I-DES
0214.jpeg,An,I-DES
0214.jpeg,Autonomous,I-DES
0214.jpeg,Institute,I-DES
0214.jpeg,permanently,I-DES
0214.jpeg,affiliated,I-DES
0214.jpeg,to,I-DES
0214.jpeg,University,I-DES
0214.jpeg,of,I-DES
0214.jpeg,Mumbai.,I-DES
0214.jpeg,Aniversity,I-DES
0214.jpeg,of,I-DES
0214.jpeg,Mumbai,I-DES
0214.jpeg,Organizes,I-DES
0214.jpeg,"5""",B-COI
0214.jpeg,IEEE-International,I-COI
0214.jpeg,Conference,I-COI
0214.jpeg,on,I-COI
0214.jpeg,Advances,I-COI
0214.jpeg,in,I-COI
0214.jpeg,Science,I-COI
0214.jpeg,and,I-COI
0214.jpeg,Technology,I-COI
0214.jpeg,(ICAST)-2022,I-COI
0214.jpeg,CERTIFICATE,B-TYP
0214.jpeg,This,B-DES
0214.jpeg,is,I-DES
0214.jpeg,to,I-DES
0214.jpeg,certify,I-DES
0214.jpeg,that,I-DES
0214.jpeg,,O
0214.jpeg,Vedant,B-STU
0214.jpeg,Mishra,I-STU
0214.jpeg,has,B-DES
0214.jpeg,participated/presented,B-TYP
0214.jpeg,a,I-TYP
0214.jpeg,paper,I-TYP
0214.jpeg,titled,B-DES
0214.jpeg,,O
0214.jpeg,An,B-DES
0214.jpeg,Approach,I-DES
0214.jpeg,to,I-DES
0214.jpeg,Travel,I-DES
0214.jpeg,Recommendation,I-DES
0214.jpeg,and,I-DES
0214.jpeg,Route,I-DES
0214.jpeg,Optimizer,I-DES
0214.jpeg,using,I-DES
0214.jpeg,Al,I-DES
0214.jpeg,Published,I-DES
0214.jpeg,at,I-DES
0214.jpeg,IEEE,B-COI
0214.jpeg,Xplore,I-COI
0214.jpeg,on,I-COI
0214.jpeg,“5”,I-COI
0214.jpeg,IEEE,I-COI
0214.jpeg,International,I-COI
0214.jpeg,-,I-COI
0214.jpeg,>,I-COI
0214.jpeg,on,I-COI
0214.jpeg,Advances,I-COI
0214.jpeg,in,I-COI
0214.jpeg,Science,I-COI
0214.jpeg,and,I-COI
0214.jpeg,Technology,I-COI
0214.jpeg,(ICAST)-2022”,I-COI
0214.jpeg,organized,B-DES
0214.jpeg,by,I-DES
0214.jpeg,K,I-DES
0214.jpeg,J,I-DES
0214.jpeg,Somaiya,I-DES
0214.jpeg,Institute,I-DES
0214.jpeg,of,I-DES
0214.jpeg,Eu...,I-DES
0214.jpeg,and,I-DES
0214.jpeg,Information,I-DES
0214.jpeg,Technology,I-DES
0214.jpeg,(KjSIEIT),I-DES
0214.jpeg,",",I-DES
0214.jpeg,"Sion,",I-DES
0214.jpeg,Mumbai-22,I-DES
0214.jpeg,in,I-DES
0214.jpeg,association,I-DES
0214.jpeg,with,I-DES
0214.jpeg,University,I-DES
0214.jpeg,of,I-DES
0214.jpeg,i’.,I-DES
0214.jpeg,and,I-DES
0214.jpeg,technically,I-DES
0214.jpeg,co-sponsored,I-DES
0214.jpeg,by,I-DES
0214.jpeg,IEEE,B-COI
0214.jpeg,Bombay,I-COI
0214.jpeg,Section,I-COI
0214.jpeg,on,B-DAT
0214.jpeg,2™,I-DAT
0214.jpeg,and,I-DAT
0214.jpeg,"3""",I-DAT
0214.jpeg,of,I-DAT
0214.jpeg,"December,",I-DAT
0214.jpeg,2022,I-DAT
0214.jpeg,AA,O
0214.jpeg,Dr.,B-NCER
0214.jpeg,Sunita,I-NCER
0214.jpeg,R.,I-NCER
0214.jpeg,Patil,I-NCER
0214.jpeg,Dr.,I-NCER
0214.jpeg,Suresh,I-NCER
0214.jpeg,K.,I-NCER
0214.jpeg,Ukarande,I-NCER
0214.jpeg,Convenor-ICAST,I-NCER
0214.jpeg,2022,I-NCER
0214.jpeg,Chairperson-ICAST,I-NCER
0214.jpeg,2022,I-NCER
0214.jpeg,Vice,I-NCER
0214.jpeg,"Principal,",I-NCER
0214.jpeg,KJSIEIT,I-NCER
0214.jpeg,"Principal,",I-NCER
0214.jpeg,KJSIEIT,I-NCER
0214.jpeg,,O
0215.jpeg,Certificate,B-TYP
0215.jpeg,of,I-TYP
0215.jpeg,Participation,I-TYP
0215.jpeg,This,B-DES
0215.jpeg,is,I-DES
0215.jpeg,to,I-DES
0215.jpeg,certify,I-DES
0215.jpeg,that,I-DES
0215.jpeg,Viren,B-STU
0215.jpeg,Joshi,I-STU
0215.jpeg,of,B-DES
0215.jpeg,K.,I-DES
0215.jpeg,J.,I-DES
0215.jpeg,Somaiya,I-DES
0215.jpeg,Institute,I-DES
0215.jpeg,of,I-DES
0215.jpeg,Engineering,I-DES
0215.jpeg,and,I-DES
0215.jpeg,Information,I-DES
0215.jpeg,Technology,I-DES
0215.jpeg,"(KJSIEIT),",I-DES
0215.jpeg,Mumbai,I-DES
0215.jpeg,as,I-DES
0215.jpeg,Team,I-DES
0215.jpeg,594092-,I-DES
0215.jpeg,UK5RL348,I-DES
0215.jpeg,has,I-DES
0215.jpeg,participated,I-DES
0215.jpeg,in,I-DES
0215.jpeg,the,I-DES
0215.jpeg,The,I-DES
0215.jpeg,Tri-NIT,B-TYP
0215.jpeg,Hackathon,I-TYP
0215.jpeg,organised,B-DES
0215.jpeg,by,I-DES
0215.jpeg,National,B-COI
0215.jpeg,Institute,I-COI
0215.jpeg,of,I-COI
0215.jpeg,Technology,I-COI
0215.jpeg,"(NIT),",I-COI
0215.jpeg,Trichy,I-COI
0215.jpeg,,O
0216.jpeg,,O
0216.jpeg,,O
0216.jpeg,CERTIFICATE,B-TYP
0216.jpeg,OF,I-TYP
0216.jpeg,ACHIEVEMENT,I-TYP
0216.jpeg,THIS.,B-DES
0216.jpeg,IS,I-DES
0216.jpeg,TO,I-DES
0216.jpeg,CERTIFY,I-DES
0216.jpeg,THAT,I-DES
0216.jpeg,Shawn,B-STU
0216.jpeg,HAS,B-DES
0216.jpeg,BEEN,I-DES
0216.jpeg,AWARDED,I-DES
0216.jpeg,THE,I-DES
0216.jpeg,2024,B-DAT
0216.jpeg,AROWWAI,B-DES
0216.jpeg,SCHOLARSHIP,I-DES
0216.jpeg,FOR,I-DES
0216.jpeg,GRADUATE,I-DES
0216.jpeg,STUDENTS.,I-DES
0216.jpeg,,O
0216.jpeg,Reese,B-NCER
0216.jpeg,Miller,I-NCER
0216.jpeg,Murad,I-NCER
0216.jpeg,Naser,I-NCER
0216.jpeg,Chancellor,I-NCER
0216.jpeg,Vice-Chancellor,I-NCER
0216.jpeg,——_,I-NCER
0216.jpeg,#ERROR!,O
0216.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,CERTIFICATE,B-TYP
0217.jpeg,Of,I-TYP
0217.jpeg,Completion,I-TYP
0217.jpeg,This,B-DES
0217.jpeg,certificate,I-DES
0217.jpeg,is,I-DES
0217.jpeg,awarded,I-DES
0217.jpeg,to,I-DES
0217.jpeg,Loeb,B-STU
0217.jpeg,For,B-DES
0217.jpeg,his,I-DES
0217.jpeg,participation,I-DES
0217.jpeg,as:,I-DES
0217.jpeg,PARTICIPANT,I-DES
0217.jpeg,At,I-DES
0217.jpeg,the,I-DES
0217.jpeg,event:,I-DES
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,,O
0217.jpeg,Public,B-DES
0217.jpeg,Speaking,I-DES
0217.jpeg,"Webinar,",I-DES
0217.jpeg,which,I-DES
0217.jpeg,was,I-DES
0217.jpeg,held,I-DES
0217.jpeg,on,I-DES
0217.jpeg,o1,B-DAT
0217.jpeg,April,I-DAT
0217.jpeg,2022,I-DAT
0217.jpeg,"Jakarta,",I-DAT
0217.jpeg,21,I-DAT
0217.jpeg,April,I-DAT
0217.jpeg,2022,I-DAT
0217.jpeg,Cahaya,B-NCER
0217.jpeg,Dewi,I-NCER
0217.jpeg,The,I-NCER
0217.jpeg,Chief,I-NCER
0217.jpeg,Executive,I-NCER
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,COURSE,B-TYP
022.jpeg,INIVERSITY,B-COI
022.jpeg,OF,I-COI
022.jpeg,CALIFORNIA,I-COI
022.jpeg,(e,B-DES
022.jpeg,iB,I-DES
022.jpeg,RTI,I-DES
022.jpeg,FI,I-DES
022.jpeg,CATE,I-DES
022.jpeg,CHU,I-DES
022.jpeg,44012,B-DAT
022.jpeg,Priyanshu,B-STU
022.jpeg,Singh,I-STU
022.jpeg,has,B-DES
022.jpeg,successfully,I-DES
022.jpeg,completed,I-DES
022.jpeg,C,I-DES
022.jpeg,for,I-DES
022.jpeg,Everyone:,I-DES
022.jpeg,Programming,I-DES
022.jpeg,Fundamentals,I-DES
022.jpeg,an,I-DES
022.jpeg,online,I-DES
022.jpeg,non-credit,I-DES
022.jpeg,course,I-DES
022.jpeg,authorized,I-DES
022.jpeg,by,I-DES
022.jpeg,University,B-COI
022.jpeg,of,I-COI
022.jpeg,"California,",I-COI
022.jpeg,Santa,I-COI
022.jpeg,Cruz,I-COI
022.jpeg,and,B-DES
022.jpeg,offered,I-DES
022.jpeg,through,I-DES
022.jpeg,Coursera,B-COI
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,dhe,B-NCER
022.jpeg,Professor,I-NCER
022.jpeg,Ira,I-NCER
022.jpeg,"Pohl,",I-NCER
022.jpeg,PhD,I-NCER
022.jpeg,Baskin,I-NCER
022.jpeg,School,I-NCER
022.jpeg,of,I-NCER
022.jpeg,Engineering,I-NCER
022.jpeg,University,I-NCER
022.jpeg,of,I-NCER
022.jpeg,"California,",I-NCER
022.jpeg,Santa,I-NCER
022.jpeg,Cruz,I-NCER
022.jpeg,Verify,B-DES
022.jpeg,at,I-DES
022.jpeg,coursera.org/verify,I-DES
022.jpeg,/697C8LTZZ2UZ,I-DES
022.jpeg,Coursera,I-DES
022.jpeg,has,I-DES
022.jpeg,confirmed,I-DES
022.jpeg,the,I-DES
022.jpeg,identity,I-DES
022.jpeg,of,I-DES
022.jpeg,this,I-DES
022.jpeg,individual,I-DES
022.jpeg,and,I-DES
022.jpeg,their,I-DES
022.jpeg,participation,I-DES
022.jpeg,in,I-DES
022.jpeg,the,I-DES
022.jpeg,course.,I-DES
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
022.jpeg,,O
023.jpeg,Certificate,B-TYP
023.jpeg,of,I-TYP
023.jpeg,Participation,I-TYP
023.jpeg,Presented,B-DES
023.jpeg,to,I-DES
023.jpeg,Deep,I-DES
023.jpeg,a,I-DES
023.jpeg,for,I-DES
023.jpeg,successfully,I-DES
023.jpeg,completing,I-DES
023.jpeg,a,I-DES
023.jpeg,one-month,I-DES
023.jpeg,internship,I-DES
023.jpeg,program,I-DES
023.jpeg,on,I-DES
023.jpeg,"Azure,",I-DES
023.jpeg,Java,I-DES
023.jpeg,and,I-DES
023.jpeg,Web,I-DES
023.jpeg,Development,I-DES
023.jpeg,from,I-DES
023.jpeg,December,B-DAT
023.jpeg,2022,I-DAT
023.jpeg,to,I-DAT
023.jpeg,January,I-DAT
023.jpeg,2023,I-DAT
023.jpeg,Department,B-DES
023.jpeg,of,I-DES
023.jpeg,Computer,I-DES
023.jpeg,Engineering,I-DES
023.jpeg,In,I-DES
023.jpeg,Association,I-DES
023.jpeg,with,I-DES
023.jpeg,Claidroid,B-COI
023.jpeg,Technologies,I-COI
023.jpeg,Pvt.,I-COI
023.jpeg,"Ltd.,",I-COI
023.jpeg,The,I-COI
023.jpeg,Institution,I-COI
023.jpeg,of,I-COI
023.jpeg,Engineering,I-COI
023.jpeg,and,I-COI
023.jpeg,Technology,I-COI
023.jpeg,(IET),I-COI
023.jpeg,&,I-COI
023.jpeg,Industry,I-COI
023.jpeg,Institute,I-COI
023.jpeg,Interaction,I-COI
023.jpeg,Cell,I-COI
023.jpeg,of,I-COI
023.jpeg,"KJSIT,",I-COI
023.jpeg,Mumbai,I-COI
023.jpeg,@®,O
023.jpeg,©,O
023.jpeg,Vinay,B-NCER
023.jpeg,Sawarkar,I-NCER
023.jpeg,CEO),I-NCER
023.jpeg,Claidroid,I-NCER
023.jpeg,Technologies,I-NCER
023.jpeg,Pvt,I-NCER
023.jpeg,Ltd,I-NCER
023.jpeg,CTPL/Internship/Comp/0120231581,B-DES
023.jpeg,,O
024.jpeg,Dr.,B-COI
024.jpeg,NGP,I-COI
024.jpeg,INSTITUTE,I-COI
024.jpeg,OF,I-COI
024.jpeg,TECHNOLOGY,I-COI
024.jpeg,COIMBATORE—641,I-COI
024.jpeg,48,O
024.jpeg,Approved,B-COI
024.jpeg,by,I-COI
024.jpeg,"AICTE,",I-COI
024.jpeg,New,I-COI
024.jpeg,"delhi,",I-COI
024.jpeg,affiliated,I-COI
024.jpeg,to,I-COI
024.jpeg,Anna,I-COI
024.jpeg,"University,",I-COI
024.jpeg,"Chennai,",I-COI
024.jpeg,Recognized,I-COI
024.jpeg,by,I-COI
024.jpeg,UGC,I-COI
024.jpeg,and,I-COI
024.jpeg,Accredited,I-COI
024.jpeg,by,I-COI
024.jpeg,NAAC,I-COI
024.jpeg,&,I-COI
024.jpeg,NBA,I-COI
024.jpeg,"(BME,",I-COI
024.jpeg,"CSE,",I-COI
024.jpeg,"ECE,",I-COI
024.jpeg,EEE,I-COI
024.jpeg,&,I-COI
024.jpeg,Mechanicat),I-COI
024.jpeg,DEPARTMENT,B-DES
024.jpeg,OF,I-DES
024.jpeg,SCIENCE,I-DES
024.jpeg,AND,I-DES
024.jpeg,HUMANITIES,I-DES
024.jpeg,CERTIFICATE,B-TYP
024.jpeg,OF,I-TYP
024.jpeg,PARTICIPATION,I-TYP
024.jpeg,This,B-DES
024.jpeg,is,I-DES
024.jpeg,to,I-DES
024.jpeg,certify,I-DES
024.jpeg,that,I-DES
024.jpeg,Priyanshu,B-STU
024.jpeg,"singh,",I-STU
024.jpeg,Chandigarh,B-DES
024.jpeg,University,I-DES
024.jpeg,has,I-DES
024.jpeg,successfully,I-DES
024.jpeg,completed,I-DES
024.jpeg,the,I-DES
024.jpeg,"""COVID19",I-DES
024.jpeg,Online,I-DES
024.jpeg,Awareness,I-DES
024.jpeg,"Quiz""",I-DES
024.jpeg,Conducted,I-DES
024.jpeg,from,I-DES
024.jpeg,11.06.2020,B-DAT
024.jpeg,to,I-DAT
024.jpeg,13.06.2020,I-DAT
024.jpeg,by,B-DES
024.jpeg,the,I-DES
024.jpeg,Department,I-DES
024.jpeg,of,I-DES
024.jpeg,Science,I-DES
024.jpeg,and,I-DES
024.jpeg,"Humanities,",I-DES
024.jpeg,Dr.N.G.P,B-COI
024.jpeg,Institute,I-COI
024.jpeg,of,I-COI
024.jpeg,"Technology,",I-COI
024.jpeg,"Coimbatore-641048,",I-COI
024.jpeg,Tamilnadu.,I-COI
024.jpeg,Ayr,O
024.jpeg,koe?,O
024.jpeg,Dr.,B-NCER
024.jpeg,P.,I-NCER
024.jpeg,SELVAKUMAR,I-NCER
024.jpeg,Dr.,I-NCER
024.jpeg,C.,I-NCER
024.jpeg,VIVEKANANDAN,I-NCER
024.jpeg,Dr.,I-NCER
024.jpeg,PORKUMARAN,I-NCER
024.jpeg,Convener,I-NCER
024.jpeg,Professor,I-NCER
024.jpeg,and,I-NCER
024.jpeg,Head,I-NCER
024.jpeg,Principat,I-NCER
024.jpeg,I,I-NCER
024.jpeg,,O
025.jpeg,Certificate,B-TYP
025.jpeg,of,I-TYP
025.jpeg,Participation,I-TYP
025.jpeg,Presented,B-DES
025.jpeg,to,I-DES
025.jpeg,Deep,B-STU
025.jpeg,a,I-STU
025.jpeg,for,B-DES
025.jpeg,successfully,I-DES
025.jpeg,completing,I-DES
025.jpeg,a,I-DES
025.jpeg,one-month,I-DES
025.jpeg,internship,I-DES
025.jpeg,program,I-DES
025.jpeg,on,I-DES
025.jpeg,"Azure,",I-DES
025.jpeg,Java,I-DES
025.jpeg,and,I-DES
025.jpeg,Web,I-DES
025.jpeg,Development,I-DES
025.jpeg,prom,I-DES
025.jpeg,December,B-DAT
025.jpeg,2022,I-DAT
025.jpeg,to,I-DAT
025.jpeg,January,I-DAT
025.jpeg,2023,I-DAT
025.jpeg,Organized,B-DES
025.jpeg,bay,I-DES
025.jpeg,Department,I-DES
025.jpeg,of,I-DES
025.jpeg,Computer,I-DES
025.jpeg,Engineering,I-DES
025.jpeg,In,I-DES
025.jpeg,Association,I-DES
025.jpeg,with,I-DES
025.jpeg,Claidroid,B-COI
025.jpeg,Technologies,I-COI
025.jpeg,Pvt.,I-COI
025.jpeg,"Ltd.,",I-COI
025.jpeg,The,I-COI
025.jpeg,Institution,I-COI
025.jpeg,of,I-COI
025.jpeg,Engineering,I-COI
025.jpeg,and,I-COI
025.jpeg,Technology,I-COI
025.jpeg,(IET),I-COI
025.jpeg,&,I-COI
025.jpeg,Industry,I-COI
025.jpeg,Institute,I-COI
025.jpeg,Interaction,I-COI
025.jpeg,Cell,I-COI
025.jpeg,(I1IC),I-COI
025.jpeg,of,I-COI
025.jpeg,"KJSIT,",I-COI
025.jpeg,Mumbai,I-COI
025.jpeg,e,O
025.jpeg,#ERROR!,O
025.jpeg,Vinay,B-NCER
025.jpeg,Sawarkar,I-NCER
025.jpeg,GE©,I-NCER
025.jpeg,Claidroid,I-NCER
025.jpeg,Technologies,I-NCER
025.jpeg,Pvt,I-NCER
025.jpeg,Ltd,I-NCER
025.jpeg,CTPL/Internship/Comp/@120231581,B-DES
025.jpeg,,O
026.jpeg,FUEL,B-COI
026.jpeg,CERTIFICATE,B-TYP
026.jpeg,——,I-TYP
026.jpeg,OF,I-TYP
026.jpeg,PARTICIPATION,I-TYP
026.jpeg,——,I-TYP
026.jpeg,This,B-DES
026.jpeg,certificate,I-DES
026.jpeg,is,I-DES
